r(km) M(Msun) nb(fm^-3) Ye Ymu Yp Yn mu_n(MeV) mu_p(MeV) mu_e(MeV) mu_mu(MeV) P(dyn cm^-2)
1.1618609494E+01 1.4803832684E+00 8.6812728890E-02 3.4811139232E-02 0.0000000000E+00 0.0348111 0.965189 1.2541644099E+01 0.0000000000E+00 8.8260817775E+01 -1.0565836985E+02 5.2051599207E+32
1.1626337809E+01 1.4813415739E+00 8.5048662905E-02 3.4447289323E-02 0.0000000000E+00 0.0344473 0.965553 1.2329710491E+01 0.0000000000E+00 8.7352444997E+01 -1.0565836985E+02 4.9410931155E+32
1.1633015229E+01 1.4821540494E+00 8.3397421637E-02 3.4098528855E-02 0.0000000000E+00 0.0340985 0.965901 1.2136540186E+01 0.0000000000E+00 8.6489580136E+01 -1.0565836985E+02 4.7176985869E+32
1.1638803741E+01 1.4828456584E+00 8.1846526645E-02 3.3763574603E-02 0.0000000000E+00 0.0337636 0.966236 1.1959632521E+01 0.0000000000E+00 8.5667758579E+01 -1.0565836985E+02 4.5278968393E+32
1.1644035767E+01 1.4834597079E+00 8.0330248059E-02 3.3429013391E-02 0.0000000000E+00 0.033429 0.966571 1.2324755914E+01 -7.0964437496E+01 8.4582493443E+01 -1.0565836985E+02 4.3596628102E+32
1.1648974983E+01 1.4840289039E+00 7.8785221860E-02 3.3080740693E-02 0.0000000000E+00 0.0330807 0.966919 1.1984603032E+01 -7.0746329599E+01 8.4024232664E+01 -1.0565836985E+02 4.2039595467E+32
1.1654004098E+01 1.4845971078E+00 7.7091089229E-02 3.2690109908E-02 0.0000000000E+00 0.0326901 0.96731 1.1735336283E+01 -7.0358434646E+01 8.3387070962E+01 -1.0565836985E+02 4.0487645482E+32
1.1660909133E+01 1.4853569573E+00 7.4576088627E-02 3.2092864880E-02 0.0000000000E+00 0.0320929 0.967907 1.1480431066E+01 -6.9630061722E+01 8.2403792821E+01 -1.0565836985E+02 3.8416040279E+32
1.1666245941E+01 1.4859269793E+00 7.2516969933E-02 3.1587998499E-02 0.0000000000E+00 0.031588 0.968412 1.1318090300E+01 -6.8963284743E+01 8.1574675075E+01 -1.0565836985E+02 3.6864899909E+32
1.1672755919E+01 1.4866009626E+00 6.9939352053E-02 3.0935192459E-02 0.0000000000E+00 0.0309352 0.969065 1.1138499785E+01 -6.8085662032E+01 8.0517461850E+01 -1.0565836985E+02 3.5034219306E+32
1.1678269648E+01 1.4871531834E+00 6.7753836139E-02 3.0363015265E-02 0.0000000000E+00 0.030363 0.969637 1.0994794423E+01 -6.7323761934E+01 7.9611856389E+01 -1.0565836985E+02 3.3537083602E+32
1.1683511691E+01 1.4876624486E+00 6.5704374407E-02 2.9810431335E-02 0.0000000000E+00 0.0298104 0.97019 1.0862769181E+01 -6.6603923363E+01 7.8759992577E+01 -1.0565836985E+02 3.2158738368E+32
1.1689010011E+01 1.4881803881E+00 6.3597703545E-02 2.9225829030E-02 0.0000000000E+00 0.0292258 0.970774 1.0727928062E+01 -6.5864034645E+01 7.7885262739E+01 -1.0565836985E+02 3.0759297208E+32
1.1695046445E+01 1.4887302892E+00 6.1338506217E-02 2.8579725072E-02 0.0000000000E+00 0.0285797 0.97142 1.0583176896E+01 -6.5074588740E+01 7.6951065668E+01 -1.0565836985E+02 2.9276229180E+32
1.1703313237E+01 1.4894523457E+00 5.8327981688E-02 2.7687025350E-02 0.0000000000E+00 0.027687 0.972313 1.0388805743E+01 -6.4033147644E+01 7.5715253420E+01 -1.0565836985E+02 2.7333333626E+32
1.1711412430E+01 1.4901258428E+00 5.5457400424E-02 2.6801044694E-02 0.0000000000E+00 0.026801 0.973199 1.0200820515E+01 -6.3052845959E+01 7.4546966507E+01 -1.0565836985E+02 2.5525916642E+32
1.1719305137E+01 1.4907505982E+00 5.2722358493E-02 2.5924359871E-02 0.0000000000E+00 0.0259244 0.974076 1.0018370139E+01 -6.2128939073E+01 7.3440609245E+01 -1.0565836985E+02 2.3853701237E+32
1.1726966794E+01 1.4913278174E+00 5.0119201444E-02 2.5059663188E-02 0.0000000000E+00 0.0250597 0.97494 9.8408530275E+00 -6.1255193582E+01 7.2389346642E+01 -1.0565836985E+02 2.2312696208E+32
1.1734389630E+01 1.4918600310E+00 4.7643846883E-02 2.4209365395E-02 0.0000000000E+00 0.0242094 0.975791 9.6677654517E+00 -6.0424670488E+01 7.1385735973E+01 -1.0565836985E+02 2.0895417470E+32
1.1741579264E+01 1.4923506027E+00 4.5291619346E-02 2.3375487241E-02 0.0000000000E+00 0.0233755 0.976625 9.4986568168E+00 -5.9630428373E+01 7.0422385222E+01 -1.0565836985E+02 1.9592238525E+32
1.1748550269E+01 1.4928032570E+00 4.3057394812E-02 2.2559662004E-02 0.0000000000E+00 0.0225597 0.97744 9.3331178866E+00 -5.8866010328E+01 6.9492428247E+01 -1.0565836985E+02 1.8392666535E+32
1.1755322402E+01 1.4932217409E+00 4.0935797624E-02 2.1763174572E-02 0.0000000000E+00 0.0217632 0.978237 9.1707779931E+00 -5.8125718498E+01 6.8589796524E+01 -1.0565836985E+02 1.7286244933E+32
1.1761917827E+01 1.4936096160E+00 3.8921370214E-02 2.0987008405E-02 0.0000000000E+00 0.020987 0.979013 9.0113038998E+00 -5.7404726506E+01 6.7709330439E+01 -1.0565836985E+02 1.6263098865E+32
1.1768359224E+01 1.4939701477E+00 3.7008699828E-02 2.0231890393E-02 0.0000000000E+00 0.0202319 0.979768 8.8543984153E+00 -5.6699084105E+01 6.6846782553E+01 -1.0565836985E+02 1.5314217225E+32
1.1774668578E+01 1.4943062594E+00 3.5192506339E-02 1.9498330705E-02 0.0000000000E+00 0.0194983 0.980502 8.6997985069E+00 -5.6005658105E+01 6.5998756645E+01 -1.0565836985E+02 1.4431562013E+32
1.1780866441E+01 1.4946205258E+00 3.3467699520E-02 1.8786657234E-02 0.0000000000E+00 0.0187867 0.981213 8.5472730687E+00 -5.5322040975E+01 6.5162614076E+01 -1.0565836985E+02 1.3608073133E+32
1.1786971521E+01 1.4949151894E+00 3.1829413693E-02 1.8097045002E-02 0.0000000000E+00 0.018097 0.981903 8.3966205368E+00 -5.4646447646E+01 6.4336368215E+01 -1.0565836985E+02 1.2837614604E+32
1.1793000489E+01 1.4951921882E+00 3.0273026025E-02 1.7429541102E-02 0.0000000000E+00 0.0174295 0.98257 8.2476664911E+00 -5.3977612964E+01 6.3518579487E+01 -1.0565836985E+02 1.2114891505E+32
1.1798967915E+01 1.4954531886E+00 2.8794163248E-02 1.6784085733E-02 0.0000000000E+00 0.0167841 0.983216 8.1002613272E+00 -5.3314696607E+01 6.2708257967E+01 -1.0565836985E+02 1.1435355462E+32
1.1804886308E+01 1.4956996188E+00 2.7388700334E-02 1.6160529888E-02 0.0000000000E+00 0.0161605 0.983839 7.9542780401E+00 -5.2657198700E+01 6.1904776772E+01 -1.0565836985E+02 1.0795109141E+32
1.1810766200E+01 1.4959327016E+00 2.6052753752E-02 1.5558650175E-02 0.0000000000E+00 0.0155587 0.984441 7.8096101382E+00 -5.2004887073E+01 6.1107797244E+01 -1.0565836985E+02 1.0190815482E+32
1.1816616267E+01 1.4961534844E+00 2.4782671247E-02 1.4978161228E-02 0.0000000000E+00 0.0149782 0.985022 7.6661696921E+00 -5.1357735908E+01 6.0317205632E+01 -1.0565836985E+02 9.6196146013E+31
1.1822443469E+01 1.4963628658E+00 2.3575019563E-02 1.4418726128E-02 0.0000000000E+00 0.0144187 0.985581 7.5238855160E+00 -5.0715874788E+01 5.9533060337E+01 -1.0565836985E+02 9.0790495584E+31
1.1828253198E+01 1.4965616194E+00 2.2426571160E-02 1.3879965158E-02 0.0000000000E+00 0.01388 0.98612 7.3827014766E+00 -5.0079546943E+01 5.8755548452E+01 -1.0565836985E+02 8.5670011778E+31
1.1834049426E+01 1.4967504149E+00 2.1334290643E-02 1.3361463232E-02 0.0000000000E+00 0.0133615 0.986639 7.2425749216E+00 -4.9449075384E+01 5.7984950338E+01 -1.0565836985E+02 8.0816315877E+31
1.1839834856E+01 1.4969298355E+00 2.0295321418E-02 1.2862776215E-02 0.0000000000E+00 0.0128628 0.987137 7.1034752235E+00 -4.8824835726E+01 5.7221610982E+01 -1.0565836985E+02 7.6213358275E+31
1.1845611066E+01 1.4971003933E+00 1.9306972898E-02 1.2383436373E-02 0.0000000000E+00 0.0123834 0.987617 6.9653824300E+00 -4.8207234562E+01 5.6465917025E+01 -1.0565836985E+02 7.1847007550E+31
1.1851378643E+01 1.4972625424E+00 1.8366708464E-02 1.1922957098E-02 0.0000000000E+00 0.011923 0.988077 6.8282860154E+00 -4.7596692454E+01 5.5718278502E+01 -1.0565836985E+02 6.7704704521E+31
1.1857137318E+01 1.4974166890E+00 1.7472134281E-02 1.1480837034E-02 0.0000000000E+00 0.0114808 0.988519 6.6921837274E+00 -4.6993630684E+01 5.4979114444E+01 -1.0565836985E+02 6.3775173375E+31
1.1862886084E+01 1.4975632012E+00 1.6620988999E-02 1.1056563730E-02 0.0000000000E+00 0.0110566 0.988943 6.5570805217E+00 -4.6398461096E+01 5.4248841650E+01 -1.0565836985E+02 6.0048182463E+31
1.1868623310E+01 1.4977024156E+00 1.5811134347E-02 1.0649616865E-02 0.0000000000E+00 0.0106496 0.98935 6.4229875805E+00 -4.5811578431E+01 5.3527866044E+01 -1.0565836985E+02 5.6514347931E+31
